"p"	"odds"	"expected"	"counts"	"description"
"GO:0048738"	0.000106578471228019	2.9383938089239	7.24974823766365	19	"cardiac muscle tissue development"
"GO:0017015"	0.000110130987982437	3.66666666666667	4.41289023162135	14	"regulation of transforming growth factor beta receptor signaling pathway"
"GO:0090101"	0.000110130987982437	3.66666666666667	4.41289023162135	14	"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"GO:0043500"	0.000111093559492923	4.57154471544715	2.8893924135616	11	"muscle adaptation"
"GO:0006470"	0.00011135583093264	2.83320639756283	7.88016112789527	20	"protein dephosphorylation"
"GO:0055085"	0.000112664170752819	1.68197972408499	45.6524001342732	71	"transmembrane transport"
"GO:0045944"	0.000114396671821445	1.72808940643832	40.031218529708	64	"positive regulation of transcription from RNA polymerase II promoter"
"GO:0014888"	0.000115856563771775	6.63018534863195	1.57603222557905	8	"striated muscle adaptation"
"GO:0030072"	0.000120594141961454	2.53213099193166	10.4543470963411	24	"peptide hormone secretion"
"GO:0007268"	0.000120810563770368	1.80154531256208	32.9916079221215	55	"synaptic transmission"
"GO:0034622"	0.000124364856734706	1.85385726072607	29.1565961732125	50	"cellular macromolecular complex assembly"
"GO:0090087"	0.000124781107180684	2.65132233909016	9.19352131587781	22	"regulation of peptide transport"
"GO:0044275"	0.000131797509992615	4.46955736224029	2.9419268210809	11	"cellular carbohydrate catabolic process"
"GO:0090305"	0.000135742842212379	2.63386944181646	9.24605572339711	22	"nucleic acid phosphodiester bond hydrolysis"
"GO:0005513"	0.000139602319184815	15.1422436929683	0.57787848271232	5	"detection of calcium ion"
"GO:0007183"	0.000139602319184815	15.1422436929683	0.57787848271232	5	"SMAD protein complex assembly"
"GO:0051924"	0.000142471845446589	2.86536851486753	7.40735146022155	19	"regulation of calcium ion transport"
"GO:0002486"	0.000144330063683617	Inf	0.157603222557905	3	"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent"
"GO:0010606"	0.000144330063683617	Inf	0.157603222557905	3	"positive regulation of cytoplasmic mRNA processing body assembly"
"GO:0032212"	0.000144330063683617	Inf	0.157603222557905	3	"positive regulation of telomere maintenance via telomerase"
"GO:2000325"	0.000144330063683617	Inf	0.157603222557905	3	"regulation of ligand-dependent nuclear receptor transcription coactivator activity"
"GO:0006385"	0.000154284564593812	9.92287390029326	0.89308492782813	6	"transcription elongation from RNA polymerase III promoter"
"GO:0006386"	0.000154284564593812	9.92287390029326	0.89308492782813	6	"termination of RNA polymerase III transcription"
"GO:0060038"	0.000189680626470122	6.07659115426106	1.68110104061766	8	"cardiac muscle cell proliferation"
"GO:0090276"	0.000191407063104312	2.63116883116883	8.8257804632427	21	"regulation of peptide hormone secretion"
"GO:0043903"	0.000209036558468781	2.68675772686758	8.24790198053038	20	"regulation of symbiosis, encompassing mutualism through parasitism"
"GO:0006955"	0.000209235330999315	1.56042177740213	61.622860020141	89	"immune response"
"GO:0015833"	0.000210763707809084	2.3791961850524	11.5050352467271	25	"peptide transport"
"GO:0009892"	0.000215864628507372	1.49167574758736	81.4808660624371	112	"negative regulation of metabolic process"
"GO:0006368"	0.000219400413683635	3.60650551188887	4.15021819402484	13	"transcription elongation from RNA polymerase II promoter"
"GO:0006278"	0.000221207811304134	9.09516129032258	0.945619335347432	6	"RNA-dependent DNA replication"
"GO:0010882"	0.000221207811304134	9.09516129032258	0.945619335347432	6	"regulation of cardiac muscle contraction by calcium ion signaling"
"GO:0060216"	0.000221207811304134	9.09516129032258	0.945619335347432	6	"definitive hemopoiesis"
"GO:0035162"	0.000223628071079206	7.08167294920122	1.31336018798254	7	"embryonic hemopoiesis"
"GO:0031399"	0.000231336249760584	1.57401222233566	57.5777106411548	84	"regulation of protein modification process"
"GO:0000028"	0.000232485848077498	24.1950696677385	0.367740852635112	4	"ribosomal small subunit assembly"
"GO:0031401"	0.000232930635414862	1.68519337323675	40.2413561597852	63	"positive regulation of protein modification process"
"GO:0003012"	0.000248796029817003	2.16090408168595	15.0773749580396	30	"muscle system process"
"GO:0051338"	0.000253670047095959	1.68616251501062	39.5584088620342	62	"regulation of transferase activity"
"GO:0000271"	0.000256513548978784	3.78479164326631	3.67740852635112	12	"polysaccharide biosynthetic process"
"GO:0010256"	0.000256838259896225	2.12648615001556	15.8128566633098	31	"endomembrane system organization"
"GO:0006283"	0.000269236639789298	4.97583615735966	2.20644511581067	9	"transcription-coupled nucleotide-excision repair"
"GO:0042886"	0.000279211213121587	2.33029126539942	11.7151728768043	25	"amide transport"
"GO:0034097"	0.000290371593818464	1.79133923696019	29.419268210809	49	"response to cytokine"
"GO:0050792"	0.000291172980977198	2.77916298098187	7.19721383014434	18	"regulation of viral process"
"GO:0010799"	0.000292284829246156	6.70835813281184	1.36589459550185	7	"regulation of peptidyl-threonine phosphorylation"
"GO:0034405"	0.000292284829246156	6.70835813281184	1.36589459550185	7	"response to fluid shear stress"
"GO:0030324"	0.000293517364170787	2.60960138567048	8.45803961060759	20	"lung development"
"GO:0006937"	0.000309855171388404	2.86342477516157	6.61933534743202	17	"regulation of muscle contraction"
"GO:0033044"	0.000309855171388404	2.86342477516157	6.61933534743202	17	"regulation of chromosome organization"
"GO:0000122"	0.0003133214686176	1.79586855371643	28.7363209130581	48	"negative regulation of transcription from RNA polymerase II promoter"
"GO:0001837"	0.000320929190126823	3.44877887320614	4.30782141658275	13	"epithelial to mesenchymal transition"
"GO:0090288"	0.000320929190126823	3.44877887320614	4.30782141658275	13	"negative regulation of cellular response to growth factor stimulus"
"GO:0032844"	0.000324930196649544	2.15393567570113	14.6045652903659	29	"regulation of homeostatic process"
"GO:0032869"	0.000335211026644885	2.39479626350357	10.5068815038604	23	"cellular response to insulin stimulus"
"GO:0002573"	0.000350147161733581	2.64592381808197	7.93269553541457	19	"myeloid leukocyte differentiation"
"GO:0065009"	0.000371940072633156	1.41282331373022	110.269721383014	143	"regulation of molecular function"
"GO:0060415"	0.000373552967732189	4.24607369374811	2.78432359852299	10	"muscle tissue morphogenesis"
"GO:0030323"	0.00037516180045054	2.5545471213788	8.61564283316549	20	"respiratory tube development"
"GO:0030851"	0.000376892013240233	6.37237479806139	1.41842900302115	7	"granulocyte differentiation"
"GO:0035195"	0.000376892013240233	6.37237479806139	1.41842900302115	7	"gene silencing by miRNA"
"GO:0043412"	0.000385719481681164	1.37747346209332	138.690835850957	174	"macromolecule modification"
"GO:0033692"	0.000390284713643268	3.86547842401501	3.30966767371601	11	"cellular polysaccharide biosynthetic process"
"GO:0031400"	0.000394039877273472	1.97303524498686	19.1225243370258	35	"negative regulation of protein modification process"
"GO:0060333"	0.000436781909090861	3.53935063570453	3.88754615642833	12	"interferon-gamma-mediated signaling pathway"
"GO:0007179"	0.000440004812473973	2.51910122519101	8.72071164820409	20	"transforming growth factor beta receptor signaling pathway"
"GO:0046879"	0.000442250047050774	2.21119815668203	12.7658610271903	26	"hormone secretion"
"GO:0032210"	0.00044565125477807	18.1446945337621	0.420275260154414	4	"regulation of telomere maintenance via telomerase"
"GO:0036475"	0.00044565125477807	18.1446945337621	0.420275260154414	4	"neuron death in response to oxidative stress"
"GO:1903203"	0.00044565125477807	18.1446945337621	0.420275260154414	4	"regulation of oxidative stress-induced neuron death"
"GO:0043502"	0.000453081207433129	5.20665742024965	1.89123867069486	8	"regulation of muscle adaptation"
"GO:0007219"	0.000453773801653075	2.66590619694397	7.45988586774085	18	"Notch signaling pathway"
"GO:0051054"	0.000455179417150203	2.98815199601509	5.62118160456529	15	"positive regulation of DNA metabolic process"
"GO:0032386"	0.000460738472524366	1.97520757434551	18.5446458543135	34	"regulation of intracellular transport"
"GO:0042590"	0.000495665519761428	3.48286024507523	3.94008056394763	12	"antigen processing and presentation of exogenous peptide antigen via MHC class I"
"GO:0007267"	0.00050332839884383	1.55278111429363	53.9003021148036	78	"cell-cell signaling"
"GO:0051347"	0.000505195429380033	1.78702626528043	27.0026854649211	45	"positive regulation of transferase activity"
"GO:0002521"	0.000507174510132075	1.94261223745403	19.3851963746224	35	"leukocyte differentiation"
"GO:0019222"	0.000509092709481093	1.31684776819005	250.063779791876	290	"regulation of metabolic process"
"GO:0051169"	0.00051032026186926	1.96254315062726	18.6497146693521	34	"nuclear transport"
"GO:0034616"	0.000530108747818335	10.092145285382	0.735481705270225	5	"response to laminar fluid shear stress"
"GO:0060541"	0.000532562305678914	2.41456611570248	9.50872776099362	21	"respiratory system development"
"GO:0010603"	0.000554676681409138	54.3611556982343	0.210137630077207	3	"regulation of cytoplasmic mRNA processing body assembly"
"GO:0014733"	0.000554676681409138	54.3611556982343	0.210137630077207	3	"regulation of skeletal muscle adaptation"
"GO:0030222"	0.000554676681409138	54.3611556982343	0.210137630077207	3	"eosinophil differentiation"
"GO:0000375"	0.000587006014690711	2.28958809555824	10.9271567640148	23	"RNA splicing, via transesterification reactions"
"GO:0048534"	0.000591343836527124	1.70910311451097	31.9409197717355	51	"hematopoietic or lymphoid organ development"
"GO:0043549"	0.000597034414444473	1.68199300699301	34.3575025176234	54	"regulation of kinase activity"
"GO:0022607"	0.000603484254017659	1.44097030969021	84.5803961060759	113	"cellular component assembly"
"GO:0009914"	0.000603761371318146	2.16042042042042	13.0285330647868	26	"hormone transport"
"GO:0051052"	0.00061607376316101	2.19475477378972	12.3455857670359	25	"regulation of DNA metabolic process"
"GO:0002520"	0.000649110723170497	1.68348351557028	33.6745552198724	53	"immune system development"
"GO:0014855"	0.000667327783954614	4.85868392664509	1.99630748573347	8	"striated muscle cell proliferation"
"GO:0060048"	0.000673257060360201	3.58809523809524	3.51980530379322	11	"cardiac muscle contraction"
"GO:0045727"	0.000684719244513965	3.88332412268582	2.9944612286002	10	"positive regulation of translation"
"GO:0071158"	0.000713853887490449	3.32366005330175	4.09768378650554	12	"positive regulation of cell cycle arrest"
"GO:0019886"	0.000722284755202985	3.1291748948227	4.67556226921786	13	"antigen processing and presentation of exogenous peptide antigen via MHC class II"
"GO:0048568"	0.000730162705325844	1.93889022725448	18.281973816717	33	"embryonic organ development"
"GO:0016441"	0.00075310706266611	5.53972044672333	1.57603222557905	7	"posttranscriptional gene silencing"
"GO:0035194"	0.00075310706266611	5.53972044672333	1.57603222557905	7	"posttranscriptional gene silencing by RNA"
"GO:0032147"	0.000756606557971157	2.19943472008727	11.8202416918429	24	"activation of protein kinase activity"
"GO:0030220"	0.000761012164495907	9.08212560386473	0.788016112789527	5	"platelet formation"
"GO:0031442"	0.000761012164495907	9.08212560386473	0.788016112789527	5	"positive regulation of mRNA 3'-end processing"
"GO:0036344"	0.000761012164495907	9.08212560386473	0.788016112789527	5	"platelet morphogenesis"
"GO:0043501"	0.000761012164495907	9.08212560386473	0.788016112789527	5	"skeletal muscle adaptation"
"GO:0007189"	0.000764244756317515	4.20807879316793	2.52165156092649	9	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"
"GO:0055008"	0.000764244756317515	4.20807879316793	2.52165156092649	9	"cardiac muscle tissue morphogenesis"
"GO:0051726"	0.000768666939453369	1.63149952345653	37.9823766364552	58	"regulation of cell cycle"
"GO:0001934"	0.000779643019884432	1.70382705191547	30.7326283987915	49	"positive regulation of protein phosphorylation"
"GO:0007507"	0.000784950033215409	1.89008598363203	19.8580060422961	35	"heart development"
"GO:0001824"	0.00078920767686107	3.80208333333333	3.0469956361195	10	"blastocyst development"
"GO:0048644"	0.00078920767686107	3.80208333333333	3.0469956361195	10	"muscle organ morphogenesis"
"GO:0003229"	0.000801516155600151	4.70153460695271	2.04884189325277	8	"ventricular cardiac muscle tissue development"
"GO:0006913"	0.000806161576372877	1.92630638202797	18.3870426317556	33	"nucleocytoplasmic transport"
"GO:0045859"	0.000824675823874059	1.68051620832693	32.4137294394092	51	"regulation of protein kinase activity"
"GO:0050817"	0.000883458986402328	1.76924331376386	25.3741188318228	42	"coagulation"
"GO:2001252"	0.000906462917401132	3.72415849456666	3.09953004363881	10	"positive regulation of chromosome organization"
"GO:0032868"	0.000945114149179025	2.12261438309423	12.713326619671	25	"response to insulin"
"GO:0038095"	0.000947771236312576	2.48350316580926	7.93269553541457	18	"Fc-epsilon receptor signaling pathway"
"GO:0060043"	0.000960425937269242	6.41726755218216	1.20829137294394	6	"regulation of cardiac muscle cell proliferation"
"GO:0051348"	0.000969985085390855	2.08376811594203	13.4488083249413	26	"negative regulation of transferase activity"
"GO:0032481"	0.000983016737877902	3.40474025079234	3.67740852635112	11	"positive regulation of type I interferon production"
"GO:0002495"	0.000993114906021852	3.00954013257067	4.83316549177576	13	"antigen processing and presentation of peptide antigen via MHC class II"
"GO:0000377"	0.00100254211631837	2.23553839961948	10.6644847264183	22	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"GO:0000398"	0.00100254211631837	2.23553839961948	10.6644847264183	22	"mRNA splicing, via spliceosome"
"GO:0030097"	0.00101933136050668	1.68931391081953	30.3123531386371	48	"hemopoiesis"
"GO:0010881"	0.00105945047832626	8.25574586444152	0.840550520308828	5	"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion"
"GO:0035307"	0.00105945047832626	8.25574586444152	0.840550520308828	5	"positive regulation of protein dephosphorylation"
"GO:2000311"	0.00105945047832626	8.25574586444152	0.840550520308828	5	"regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity"
"GO:0010038"	0.00109550519395376	2.13452742067504	12.1354481369587	24	"response to metal ion"
"GO:0002504"	0.00110040228481541	2.97165579119086	4.88569989929507	13	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"GO:0090092"	0.00110518622548468	2.44627192982456	8.03776435045317	18	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"GO:0002479"	0.00110929414580714	3.34769647696477	3.72994293387043	11	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"GO:0006942"	0.00110929414580714	3.34769647696477	3.72994293387043	11	"regulation of striated muscle contraction"
"GO:0034637"	0.00110929414580714	3.34769647696477	3.72994293387043	11	"cellular carbohydrate biosynthetic process"
"GO:0006936"	0.00112732342558733	2.09310240508244	12.8709298422289	25	"muscle contraction"
"GO:0055017"	0.00113468786794748	4.41580857114838	2.15391070829137	8	"cardiac muscle tissue growth"
"GO:0033674"	0.00114364750188645	1.79666458420103	22.5897952332998	38	"positive regulation of kinase activity"
"GO:0090287"	0.00114444899028265	2.51366597807087	7.40735146022155	17	"regulation of cellular response to growth factor stimulus"
"GO:0043900"	0.00116530241903959	2.02361659676697	14.3418932527694	27	"regulation of multi-organism process"
